index,score,attention_head
11447,0.26501086354255676,0
16072,0.2650113105773926,0
92935,0.26501137018203735,0
11072,0.2650114893913269,0
90180,0.26501190662384033,0
69017,0.26501238346099854,0
47110,0.2650126516819,0
17304,0.26501303911209106,0
10222,0.2650139331817627,0
28740,0.2650141417980194,0
22409,0.26501429080963135,0
38029,0.26501455903053284,0
1642,0.26501548290252686,0
10853,0.2650161385536194,0
41259,0.2650165557861328,0
70041,0.26501721143722534,0
65266,0.2650173008441925,0
3718,0.2650173306465149,0
51422,0.2650173306465149,0
63708,0.26501786708831787,0
34686,0.2650182843208313,0
36488,0.2650194764137268,0
26367,0.2650197148323059,0
38288,0.2650199830532074,0
21092,0.26502081751823425,0
14621,0.2650214433670044,0
64351,0.2650214433670044,0
34120,0.26502156257629395,0
6510,0.26502174139022827,0
45822,0.2650226354598999,0
42893,0.26502278447151184,0
62552,0.26502329111099243,0
41809,0.26502367854118347,0
29720,0.2650241255760193,0
23589,0.2650246322154999,0
51002,0.2650246322154999,0
48812,0.26502472162246704,0
25007,0.26502496004104614,0
85786,0.2650257349014282,0
96649,0.2650257647037506,0
92581,0.2650263011455536,0
65541,0.2650274336338043,0
51210,0.2650276720523834,0
29772,0.26502829790115356,0
2042,0.26502907276153564,0
41944,0.26502978801727295,0
91224,0.2650298774242401,0
78810,0.2650308609008789,0
36930,0.2650309205055237,0
80203,0.2650309205055237,0
43847,0.265031099319458,0
3954,0.26503217220306396,0
47497,0.2650323808193207,0
5040,0.26503288745880127,0
74131,0.2650330066680908,0
57824,0.2650332450866699,0
47820,0.265033483505249,0
48196,0.2650338411331177,0
61263,0.2650338411331177,0
36690,0.26503440737724304,0
89031,0.2650373876094818,0
72914,0.2650383710861206,0
75218,0.2650385797023773,0
49995,0.2650388777256012,0
37563,0.265039324760437,0
38706,0.2650408446788788,0
48316,0.2650412917137146,0
3812,0.2650414705276489,0
23673,0.26504161953926086,0
87801,0.26504218578338623,0
29121,0.2650422751903534,0
94678,0.26504242420196533,0
47995,0.26504266262054443,0
75210,0.26504266262054443,0
51205,0.26504331827163696,0
18477,0.26504427194595337,0
10909,0.2650443911552429,0
76990,0.2650443911552429,0
80201,0.2650444507598877,0
74403,0.26504501700401306,0
45800,0.2650459408760071,0
39395,0.2650461792945862,0
83869,0.26504725217819214,0
34018,0.26504775881767273,0
14347,0.2650478780269623,0
45911,0.26504793763160706,0
62214,0.2650482654571533,0
72838,0.2650482952594757,0
18882,0.26504847407341003,0
62725,0.265048623085022,0
4980,0.2650488615036011,0
24019,0.26504915952682495,0
95437,0.2650521993637085,0
35626,0.26505231857299805,0
5512,0.2650523781776428,0
89662,0.2650523781776428,0
80824,0.265052855014801,0
76996,0.2650529146194458,0
2038,0.26505377888679504,0
47130,0.2650540769100189,0
20602,0.2650541067123413,0
90906,0.26505452394485474,0
36303,0.2650548815727234,0
22721,0.2650553584098816,0
16256,0.26505690813064575,0
75640,0.26505744457244873,0
70109,0.26505789160728455,0
54118,0.26505815982818604,0
81535,0.2650587260723114,0
44919,0.26505884528160095,0
96163,0.26505911350250244,0
2561,0.26505932211875916,0
63249,0.2650602161884308,0
4300,0.26506105065345764,1
21855,0.2650614380836487,0
25816,0.2650614380836487,0
85329,0.26506179571151733,0
58394,0.26506197452545166,0
95169,0.26506203413009644,0
71414,0.265062153339386,0
51854,0.2650628685951233,0
19257,0.2650643587112427,0
58303,0.2650645971298218,0
95202,0.26506495475769043,0
87642,0.26506635546684265,0
35560,0.2650681138038635,0
12243,0.2650681734085083,0
26624,0.2650684118270874,0
8769,0.26506876945495605,0
43948,0.26506876945495605,0
63529,0.26506882905960083,0
23619,0.2650691866874695,0
40978,0.2650703191757202,0
92419,0.2650706470012665,0
30951,0.26507073640823364,0
84696,0.2650719881057739,0
49056,0.2650723457336426,0
21626,0.26507243514060974,0
29011,0.26507243514060974,0
89216,0.26507318019866943,0
61530,0.2650742530822754,0
92874,0.26507484912872314,0
68887,0.26507553458213806,0
22372,0.2650756537914276,0
65631,0.26507672667503357,0
60514,0.2650769352912903,0
56374,0.26507750153541565,0
50652,0.265078067779541,0
33318,0.26507866382598877,0
87900,0.2650788724422455,0
36860,0.2650792598724365,0
4144,0.26508012413978577,0
69458,0.26508042216300964,0
92310,0.26508042216300964,0
9510,0.2650808095932007,0
39423,0.26508086919784546,0
67774,0.2650810480117798,0
54208,0.2650822401046753,0
28264,0.26508259773254395,0
78843,0.2650828957557678,0
79438,0.2650831341743469,0
15697,0.2650834321975708,0
61359,0.26508405804634094,0
41411,0.265084832906723,0
91614,0.26508522033691406,0
92489,0.2650853097438812,0
41668,0.26508545875549316,0
93508,0.2650860548019409,0
72140,0.2650865912437439,0
24551,0.2650871276855469,0
18503,0.26508766412734985,0
97073,0.26508891582489014,0
68896,0.26508986949920654,0
49919,0.26509156823158264,0
24698,0.2650917172431946,0
23383,0.26509231328964233,0
18052,0.2650923430919647,0
82062,0.2650928497314453,0
63058,0.26509422063827515,0
71330,0.2650943398475647,0
67114,0.26509448885917664,0
9434,0.2650949954986572,0
33407,0.2650950253009796,0
41582,0.2650950253009796,0
53241,0.265095055103302,0
92953,0.26509585976600647,0
6645,0.2650962173938751,0
24479,0.2650962471961975,0
54070,0.2650967836380005,0
93680,0.26509684324264526,0
5290,0.26509690284729004,0
14446,0.26509711146354675,0
19472,0.2650972008705139,0
81517,0.26509732007980347,0
24078,0.26509755849838257,0
62434,0.26509785652160645,0
12959,0.2650989294052124,0
77176,0.2650989294052124,0
58932,0.2651004195213318,0
17596,0.26510047912597656,0
23553,0.2651013731956482,0
53560,0.26510176062583923,0
3919,0.26510220766067505,0
21054,0.2651023268699646,0
46087,0.2651023864746094,0
12465,0.26510244607925415,0
34315,0.265102744102478,0
52481,0.26510289311408997,0
85485,0.2651040852069855,0
56920,0.26510512828826904,0
26679,0.2651052474975586,0
25132,0.26510733366012573,0
56253,0.26510778069496155,0
76099,0.2651079297065735,0
46223,0.2651081085205078,0
80453,0.2651084363460541,0
21230,0.26510849595069885,0
30455,0.26510941982269287,0
92057,0.26511120796203613,0
31316,0.2651115953922272,0
96766,0.26511266827583313,0
23536,0.265112966299057,0
801,0.2651134133338928,0
66063,0.26511406898498535,0
8609,0.2651141285896301,0
36570,0.26511433720588684,0
32917,0.265114426612854,0
6868,0.2651153802871704,0
78604,0.2651154398918152,0
26901,0.2651156783103943,0
26799,0.265116810798645,0
78755,0.26511719822883606,0
88368,0.26511722803115845,0
27349,0.2651180922985077,0
71991,0.2651187479496002,0
95998,0.2651187479496002,0
5704,0.2651190757751465,0
91883,0.26512011885643005,0
13724,0.2651202380657196,0
62716,0.2651204466819763,0
21963,0.2651205360889435,0
53694,0.26512107253074646,0
83690,0.2651212811470032,0
43347,0.2651214003562927,0
56529,0.2651219964027405,0
60426,0.2651230990886688,0
68362,0.26512324810028076,0
27826,0.2651236653327942,0
70225,0.26512855291366577,0
45967,0.2651287317276001,0
57453,0.2651287615299225,0
22068,0.2651287913322449,0
74802,0.26512885093688965,0
90697,0.2651299834251404,0
51756,0.26513034105300903,0
34647,0.2651307284832001,0
10061,0.26513081789016724,0
6000,0.26513147354125977,0
62011,0.2651323080062866,0
11337,0.2651326060295105,0
18663,0.2651338577270508,0
53624,0.26513463258743286,0
17801,0.2651367485523224,0
4059,0.26513755321502686,0
67456,0.2651378810405731,0
5473,0.2651379108428955,0
25875,0.2651405930519104,0
59339,0.2651430070400238,0
55574,0.2651437819004059,0
73904,0.2651441991329193,0
89155,0.2651442885398865,0
82174,0.2651450037956238,0
25189,0.26514506340026855,0
89681,0.2651456892490387,0
79236,0.2651471793651581,0
79523,0.2651475667953491,0
12354,0.26514822244644165,0
91038,0.26514968276023865,0
58773,0.26514995098114014,0
8593,0.2651500701904297,0
40274,0.26515012979507446,0
58118,0.2651510536670685,0
823,0.265151709318161,0
90741,0.2651524543762207,0
81784,0.2651526629924774,0
95300,0.26515358686447144,0
41716,0.2651536464691162,0
31977,0.2651538550853729,0
52910,0.2651538848876953,0
1969,0.2651543617248535,0
10627,0.265154629945755,0
47207,0.26515480875968933,0
60117,0.2651556432247162,0
44655,0.2651559114456177,0
49218,0.26515644788742065,0
52485,0.2651565670967102,0
28831,0.26515698432922363,0
2681,0.26515722274780273,0
41826,0.26515746116638184,0
80683,0.26515763998031616,0
71482,0.26515889167785645,0
62555,0.2651594281196594,0
51765,0.26515981554985046,0
14982,0.2651616036891937,0
45704,0.26516202092170715,0
51263,0.2651621699333191,0
46996,0.26516398787498474,0
52055,0.2651648223400116,0
809,0.26516515016555786,0
81682,0.26516515016555786,0
80300,0.26516565680503845,0
23273,0.26516589522361755,0
28791,0.2651662826538086,0
88217,0.2651662826538086,0
49038,0.26516780257225037,0
52845,0.2651686668395996,0
34740,0.26516878604888916,0
49040,0.2651699185371399,0
17763,0.26517030596733093,0
88964,0.26517048478126526,0
95438,0.2651709020137787,0
12743,0.2651720941066742,0
84826,0.2651726007461548,0
33381,0.2651735246181488,0
51814,0.2651737928390503,0
79119,0.2651742398738861,0
38873,0.26517435908317566,0
51204,0.26517438888549805,0
15717,0.2651746869087219,0
84866,0.2651759684085846,0
39938,0.26517629623413086,0
50755,0.26517653465270996,0
49671,0.2651768922805786,0
15848,0.2651771903038025,0
84762,0.26517778635025024,0
71042,0.2651793658733368,0
57560,0.26518023014068604,0
2484,0.2651805877685547,0
62323,0.2651808559894562,0
65914,0.2651824355125427,0
38438,0.26518332958221436,0
31150,0.2651834189891815,0
67378,0.26518404483795166,0
48425,0.265184611082077,0
47139,0.2651846408843994,0
96137,0.2651851177215576,0
33443,0.26518532633781433,0
40031,0.2651854157447815,0
23185,0.2651858627796173,0
15008,0.26518648862838745,0
75109,0.2651868462562561,0
398,0.2651876211166382,0
72278,0.26518869400024414,0
10487,0.2651888132095337,0
61282,0.26518958806991577,0
62303,0.2651900053024292,0
34425,0.26519104838371277,0
86504,0.26519131660461426,1
69001,0.2651919722557068,0
10348,0.26519209146499634,0
4462,0.26519256830215454,0
7068,0.2651931643486023,0
52348,0.26519328355789185,0
65030,0.2651938796043396,0
25884,0.26519468426704407,0
11102,0.26519501209259033,0
70408,0.2651950716972351,0
82450,0.26519572734832764,0
1984,0.2651965022087097,0
75954,0.26519709825515747,0
58904,0.2651975750923157,0
90412,0.26519766449928284,0
33826,0.26519808173179626,0
84077,0.26519808173179626,0
85872,0.26519808173179626,0
93187,0.2651981711387634,0
9812,0.2651982009410858,0
12105,0.2651982009410858,0
51993,0.2651992440223694,0
6437,0.26520076394081116,0
60961,0.2652009129524231,0
49971,0.26520147919654846,0
20166,0.26520153880119324,0
28260,0.2652018070220947,0
89065,0.2652035355567932,0
91964,0.2652045786380768,0
27208,0.2652055621147156,0
2825,0.26520586013793945,0
51284,0.26520630717277527,0
84241,0.26520630717277527,0
69191,0.2652066946029663,0
39603,0.2652072310447693,0
59718,0.2652086913585663,0
23263,0.26520928740501404,0
12984,0.26520946621894836,0
18122,0.2652096152305603,0
25682,0.26520970463752747,0
34431,0.26520979404449463,0
17294,0.26521003246307373,0
56198,0.2652110159397125,0
40486,0.2652115821838379,0
12001,0.2652129530906677,0
42536,0.26521360874176025,0
10493,0.2652137279510498,0
50008,0.2652137279510498,0
46901,0.2652139663696289,0
1457,0.2652142643928528,0
11275,0.2652144432067871,0
66293,0.2652144432067871,0
65066,0.2652153968811035,0
24709,0.2652157247066498,0
61589,0.2652158737182617,0
23348,0.26521632075309753,0
34057,0.2652166485786438,0
67176,0.2652168571949005,0
12942,0.26521751284599304,0
70660,0.26521754264831543,0
74841,0.265217661857605,0
36532,0.2652183175086975,1
53782,0.26521873474121094,0
4566,0.2652187943458557,0
33782,0.26521986722946167,0
67555,0.26521986722946167,0
6524,0.2652202248573303,0
95515,0.2652204632759094,0
1936,0.26522088050842285,0
39566,0.26522088050842285,0
43637,0.26522088050842285,0
51360,0.26522117853164673,0
80001,0.26522117853164673,0
72987,0.26522237062454224,0
47594,0.2652226388454437,0
22591,0.2652229964733124,0
86136,0.26522359251976013,0
26836,0.2652244567871094,0
19961,0.26522451639175415,0
24866,0.265224814414978,0
69670,0.26522576808929443,0
90478,0.2652258276939392,0
83571,0.26522642374038696,1
93294,0.26522645354270935,0
11062,0.2652265429496765,0
9450,0.26522672176361084,0
86369,0.26522696018218994,0
2868,0.26522743701934814,0
7822,0.2652280032634735,0
76026,0.2652292847633362,0
43866,0.26522958278656006,0
40493,0.2652297019958496,0
83272,0.265230655670166,0
3847,0.2652306854724884,0
81667,0.26523101329803467,0
67777,0.26523131132125854,0
1551,0.2652328610420227,0
40841,0.26523420214653015,0
94552,0.26523447036743164,0
59504,0.2652352750301361,0
17925,0.26523590087890625,0
48122,0.26523706316947937,0
53604,0.2652376890182495,0
11004,0.26523908972740173,0
94800,0.26523923873901367,0
92787,0.2652397155761719,0
39597,0.2652398943901062,0
35179,0.2652415931224823,0
20990,0.26524171233177185,0
17379,0.2652420103549957,0
54541,0.2652420103549957,0
10559,0.26524248719215393,0
91433,0.26524248719215393,0
69806,0.2652425169944763,0
39791,0.2652430534362793,0
68480,0.2652449607849121,0
2456,0.265245258808136,0
87955,0.2652461528778076,0
48168,0.2652466893196106,0
19690,0.2652469575405121,0
33225,0.2652483582496643,0
18492,0.26524850726127625,0
20771,0.26524850726127625,0
51088,0.2652486562728882,0
84493,0.26524898409843445,0
23041,0.26524966955184937,0
24359,0.26525112986564636,0
81294,0.2652513086795807,0
74811,0.2652515172958374,0
82219,0.2652515172958374,0
60179,0.2652518153190613,0
15765,0.2652522921562195,0
13617,0.265253484249115,0
86140,0.2652551531791687,0
83604,0.26525580883026123,0
94898,0.2652561664581299,0
85821,0.26525795459747314,0
46159,0.26525819301605225,0
92238,0.2652583718299866,0
17569,0.26525968313217163,0
36616,0.26525992155075073,0
44351,0.2652604281902313,0
69028,0.2652605473995209,0
20746,0.2652609348297119,0
6006,0.2652609944343567,0
25873,0.26526129245758057,0
9277,0.2652618885040283,0
41326,0.26526230573654175,0
52429,0.2652626931667328,0
92384,0.2652629315853119,0
58828,0.26526308059692383,1
74137,0.2652631402015686,0
54286,0.26526394486427307,0
34390,0.26526397466659546,0
79045,0.2652641534805298,0
28931,0.2652648091316223,0
29909,0.26526519656181335,0
46947,0.2652657628059387,0
29233,0.26526588201522827,0
25344,0.26526716351509094,0
47098,0.2652673125267029,0
2978,0.26526790857315063,0
92582,0.26526790857315063,0
56821,0.2652682960033417,0
57561,0.2652684450149536,0
81800,0.26526862382888794,0
66897,0.2652687430381775,0
75570,0.2652691602706909,0
75756,0.26526951789855957,0
91553,0.26526981592178345,0
13954,0.26527053117752075,0
2024,0.2652707099914551,0
55392,0.2652708888053894,0
27589,0.26527243852615356,0
61561,0.26527297496795654,0
78140,0.26527321338653564,0
68479,0.26527345180511475,0
62590,0.2652759253978729,0
77333,0.26527655124664307,0
69738,0.2652769088745117,0
660,0.2652778625488281,0
95937,0.26527804136276245,0
38320,0.26527857780456543,0
40078,0.26527974009513855,0
25683,0.2652803063392639,0
41064,0.2652803063392639,0
65904,0.2652803063392639,0
18986,0.2652803957462311,0
26869,0.26528069376945496,0
49809,0.26528283953666687,0
15644,0.26528292894363403,0
53508,0.26528292894363403,0
19979,0.2652829587459564,0
71936,0.2652829885482788,0
76269,0.26528340578079224,0
75942,0.2652839422225952,0
12392,0.26528480648994446,0
7559,0.26528534293174744,0
55512,0.26528558135032654,0
70043,0.2652859091758728,0
42818,0.265286922454834,0
18792,0.26528701186180115,0
24513,0.26528775691986084,0
70172,0.2652881145477295,0
42854,0.26528820395469666,0
41569,0.2652888000011444,0
63735,0.2652892470359802,0
15753,0.26528942584991455,0
90857,0.2652905583381653,0
37683,0.2652907967567444,0
36429,0.26529261469841003,0
10102,0.26529279351234436,0
43447,0.26529279351234436,0
76807,0.26529279351234436,0
61723,0.2652933597564697,0
41557,0.2652934193611145,0
60958,0.2652938961982727,0
91896,0.2652943730354309,0
3255,0.2652944028377533,0
71717,0.2652965486049652,0
50024,0.26529717445373535,0
3646,0.2652973532676697,0
91012,0.26529765129089355,0
13488,0.2652977705001831,0
94660,0.26529788970947266,0
88154,0.26529890298843384,0
60780,0.2652989625930786,0
77087,0.2652992606163025,0
88158,0.26529937982559204,0
32008,0.26529958844184875,0
16944,0.2652996778488159,0
10536,0.26530009508132935,0
60358,0.26530009508132935,0
15452,0.265300452709198,0
64315,0.26530081033706665,0
95308,0.2653008699417114,0
24035,0.26530206203460693,0
66048,0.26530301570892334,0
9480,0.2653036117553711,0
27489,0.265304297208786,0
50124,0.2653052508831024,0
54710,0.26530537009239197,0
7241,0.2653065621852875,0
18604,0.2653065621852875,0
1192,0.26530683040618896,0
23733,0.26530712842941284,0
68061,0.2653071880340576,0
69575,0.26530739665031433,0
71169,0.26530739665031433,0
80355,0.26530739665031433,0
24689,0.2653077244758606,0
48608,0.2653079032897949,0
90159,0.2653079628944397,0
17040,0.2653083801269531,0
94302,0.2653083801269531,0
17791,0.26530852913856506,0
89185,0.2653087079524994,0
28681,0.26530903577804565,0
44851,0.2653096616268158,0
72089,0.2653101682662964,0
15778,0.26531028747558594,0
64566,0.2653103172779083,0
52097,0.26531076431274414,0
38797,0.2653113007545471,0
77882,0.2653118073940277,0
92687,0.2653120756149292,0
17701,0.2653123140335083,0
34129,0.26531267166137695,0
41640,0.26531273126602173,0
19826,0.2653133273124695,0
14496,0.26531344652175903,0
922,0.26531359553337097,0
666,0.2653141915798187,0
35124,0.2653141915798187,0
54923,0.26531481742858887,0
15157,0.26531490683555603,0
38506,0.2653151750564575,0
88857,0.2653151750564575,0
21505,0.2653152644634247,0
70821,0.26531538367271423,0
45264,0.2653166651725769,0
1269,0.265316903591156,0
33845,0.26531726121902466,0
30006,0.26531755924224854,0
71403,0.2653178870677948,0
39418,0.2653180956840515,0
74982,0.265318363904953,0
72922,0.26531872153282166,0
20888,0.2653188705444336,0
85172,0.26531898975372314,0
12037,0.26531946659088135,0
508,0.26531949639320374,0
18879,0.2653195261955261,0
55206,0.2653197944164276,0
91335,0.2653198838233948,0
17910,0.26532018184661865,0
53762,0.26532042026519775,0
9353,0.26532232761383057,0
15477,0.26532238721847534,0
78996,0.26532238721847534,0
41805,0.2653234004974365,0
86112,0.2653237581253052,0
23939,0.2653239369392395,0
38086,0.26532426476478577,0
93953,0.26532483100891113,0
49319,0.26532548666000366,0
71048,0.2653256952762604,0
24618,0.26532599329948425,0
26940,0.2653261721134186,0
37035,0.26532620191574097,0
21294,0.26532721519470215,0
82026,0.26532742381095886,0
90852,0.26532769203186035,0
84525,0.26532772183418274,0
22710,0.2653278708457947,0
96678,0.26532846689224243,0
84377,0.2653292417526245,0
13530,0.26532936096191406,0
48391,0.26532989740371704,0
63837,0.2653302550315857,0
19132,0.26533037424087524,0
49304,0.26533111929893494,0
29819,0.26533135771751404,0
95593,0.2653316259384155,0
89979,0.26533177495002747,0
82351,0.26533254981040955,0
76410,0.26533257961273193,0
39748,0.2653326690196991,0
92632,0.26533272862434387,0
9942,0.2653336226940155,0
35105,0.2653343081474304,0
53235,0.26533472537994385,0
76501,0.26533615589141846,1
62808,0.2653369903564453,1
88837,0.2653370499610901,0
95449,0.26533713936805725,0
85256,0.26533767580986023,0
16414,0.26533791422843933,0
85298,0.2653384804725647,0
44154,0.26533859968185425,0
624,0.26533907651901245,0
25753,0.26533907651901245,0
53013,0.26533907651901245,0
71350,0.2653392553329468,1
6351,0.26533982157707214,0
75982,0.2653399407863617,0
15233,0.2653401792049408,0
33804,0.2653404772281647,0
82242,0.26534050703048706,0
23704,0.2653408646583557,0
79611,0.26534098386764526,0
26763,0.265341192483902,0
5832,0.26534363627433777,0
19226,0.2653439939022064,0
34873,0.26534411311149597,0
47515,0.2653448283672333,0
78844,0.26534587144851685,0
82841,0.26534590125083923,0
76355,0.2653464078903198,0
50439,0.2653464376926422,0
48562,0.26534706354141235,0
1349,0.26534950733184814,0
67652,0.26534950733184814,0
49470,0.26534968614578247,0
4708,0.2653499245643616,0
62803,0.2653510570526123,0
8162,0.2653520107269287,0
24210,0.2653532922267914,0
22269,0.26535385847091675,0
39255,0.26535409688949585,0
88120,0.26535463333129883,0
74447,0.2653546929359436,0
38267,0.265354722738266,0
54418,0.26535508036613464,0
12965,0.26535564661026,0
79881,0.26535564661026,0
50538,0.2653556764125824,0
40691,0.2653562128543854,0
40089,0.2653570771217346,0
85670,0.2653580904006958,0
33792,0.26535820960998535,0
47329,0.2653603255748749,0
28051,0.2653605341911316,0
82548,0.2653605341911316,0
26522,0.2653612792491913,0
556,0.26536187529563904,0
51410,0.2653619050979614,0
46323,0.26536285877227783,0
45557,0.2653633654117584,0
301,0.2653633952140808,0
82287,0.26536375284194946,0
11457,0.2653656601905823,0
83909,0.2653670907020569,0
27382,0.26536715030670166,0
34557,0.2653675675392151,0
37618,0.26536795496940613,0
89534,0.2653683125972748,0
46274,0.26536887884140015,0
14489,0.26536890864372253,0
22189,0.2653692364692688,0
3317,0.2653695344924927,0
435,0.26536956429481506,0
24585,0.2653704285621643,0
69334,0.26537448167800903,0
29655,0.2653746008872986,0
13374,0.26537495851516724,0
8618,0.26537561416625977,0
12514,0.2653762102127075,0
76358,0.26537689566612244,0
97131,0.2653772234916687,0
63206,0.26537787914276123,0
36307,0.2653784453868866,0
59132,0.2653792202472687,0
84150,0.26538023352622986,0
4369,0.2653804123401642,0
31113,0.2653818130493164,0
14089,0.2653825879096985,0
94181,0.26538270711898804,0
49927,0.26538318395614624,0
37419,0.26538366079330444,0
7387,0.2653837203979492,0
88166,0.2653842568397522,0
88241,0.265384316444397,0
35813,0.2653845548629761,0
21826,0.26538488268852234,0
56007,0.2653850317001343,0
30304,0.2653852105140686,0
11968,0.26538556814193726,0
9369,0.26538655161857605,0
86780,0.2653871178627014,0
66144,0.26538774371147156,0
78300,0.26538774371147156,0
96032,0.2653888761997223,0
42220,0.2653895616531372,0
17617,0.26538974046707153,0
37876,0.2653898000717163,0
93612,0.2653900682926178,0
80424,0.2653901278972626,0
88622,0.26539021730422974,0
58284,0.26539039611816406,0
93609,0.2653905153274536,0
65520,0.26539137959480286,0
21948,0.2653919458389282,0
21137,0.2653923034667969,0
87747,0.265392541885376,0
72399,0.2653927803039551,0
22361,0.26539427042007446,0
79455,0.2653955817222595,0
86977,0.2653956115245819,0
36849,0.2653965950012207,0
59159,0.2653965950012207,0
82479,0.2653965950012207,0
6159,0.26539701223373413,0
43018,0.2653970420360565,0
1554,0.2653971314430237,0
16550,0.2653973400592804,0
16427,0.265398234128952,0
70823,0.2653983533382416,0
1977,0.2653997838497162,0
83518,0.2654000520706177,0
81313,0.265400230884552,0
20341,0.2654007375240326,0
58566,0.2654014229774475,0
79072,0.2654019594192505,0
31512,0.26540204882621765,0
50719,0.26540207862854004,0
16463,0.2654028534889221,0
28222,0.2654028832912445,0
20813,0.2654038667678833,0
9575,0.2654041647911072,0
60510,0.2654048800468445,0
87291,0.26540514826774597,0
49455,0.2654053568840027,0
21202,0.2654057741165161,0
73485,0.26540592312812805,1
28188,0.2654063403606415,0
80234,0.26540741324424744,0
86306,0.2654074728488922,0
95733,0.2654079794883728,0
3637,0.26540833711624146,0
9237,0.26540863513946533,0
59358,0.2654087543487549,0
8674,0.26541048288345337,0
72492,0.2654106616973877,0
34553,0.2654114067554474,0
69648,0.26541173458099365,0
33446,0.2654118239879608,0
2223,0.26541194319725037,0
80046,0.265413373708725,0
71943,0.265413761138916,0
1587,0.2654139995574951,0
63023,0.26541417837142944,0
10728,0.26541420817375183,0
72387,0.265414297580719,0
92887,0.2654144763946533,0
12805,0.2654145061969757,0
35200,0.2654152512550354,0
7009,0.2654157876968384,0
91095,0.26541587710380554,0
69841,0.26541590690612793,0
91176,0.2654162049293518,0
84622,0.2654181122779846,0
16949,0.26541826128959656,0
85429,0.2654184103012085,0
57912,0.2654189467430115,0
77290,0.2654190957546234,0
76333,0.2654194235801697,0
37470,0.2654206156730652,0
50574,0.2654215097427368,0
93024,0.2654220759868622,0
17692,0.26542362570762634,0
42756,0.26542413234710693,0
77413,0.26542437076568604,0
96662,0.2654244601726532,1
55766,0.26542478799819946,0
59181,0.2654251456260681,0
30729,0.2654251754283905,0
73664,0.2654252052307129,0
28844,0.26542550325393677,0
37227,0.26542556285858154,0
54622,0.26542559266090393,0
30858,0.2654262185096741,0
4737,0.2654264569282532,0
47059,0.2654266357421875,0
27753,0.26542699337005615,0
58933,0.26542699337005615,0
7048,0.26542747020721436,0
24514,0.26542747020721436,0
84780,0.2654280960559845,0
32313,0.265428364276886,0
70627,0.26542842388153076,0
83802,0.2654287815093994,0
70349,0.26542919874191284,0
75858,0.2654295563697815,0
84189,0.2654297351837158,0
86196,0.2654300034046173,0
91512,0.2654300034046173,0
63538,0.26543062925338745,0
6542,0.26543128490448,0
37883,0.26543158292770386,0
71185,0.265432208776474,0
87139,0.265432208776474,0
7670,0.26543235778808594,0
75028,0.26543277502059937,0
91642,0.26543325185775757,0
85232,0.26543349027633667,0
36773,0.2654343843460083,0
88800,0.26543503999710083,0
55823,0.2654350697994232,0
61879,0.26543620228767395,0
55294,0.2654362618923187,0
7444,0.26543694734573364,0
2199,0.26543721556663513,0
70499,0.26543742418289185,0
12422,0.26543766260147095,0
10605,0.2654379606246948,0
81177,0.2654384672641754,0
21566,0.26543933153152466,0
85154,0.26543983817100525,0
64436,0.2654400169849396,0
78172,0.26544055342674255,0
31327,0.26544076204299927,0
75904,0.2654420733451843,0
41394,0.26544249057769775,0
56435,0.26544293761253357,0
9750,0.2654432952404022,0
29279,0.2654435932636261,0
71021,0.26544371247291565,0
89480,0.2654450535774231,0
89336,0.2654457688331604,0
86988,0.2654469311237335,0
13353,0.2654479444026947,0
77247,0.2654482126235962,0
83383,0.2654484510421753,1
40191,0.26544860005378723,0
20743,0.2654498815536499,0
39127,0.2654503583908081,0
62657,0.26545149087905884,0
6104,0.26545190811157227,0
73994,0.2654527425765991,0
50260,0.26545506715774536,0
9964,0.2654552459716797,0
36913,0.2654556930065155,0
94006,0.2654561400413513,0
7337,0.26545658707618713,0
26620,0.26545658707618713,0
93945,0.26545658707618713,0
94439,0.26545658707618713,0
35720,0.2654569447040558,0
20471,0.2654573917388916,0
8751,0.26545822620391846,0
45696,0.2654585838317871,0
37371,0.26545876264572144,0
26073,0.2654596269130707,0
40868,0.2654600739479065,0
22200,0.265461266040802,0
94256,0.2654613256454468,0
73065,0.26546356081962585,0
57977,0.26546400785446167,0
85108,0.26546424627304077,0
30173,0.26546579599380493,0
45167,0.26546603441238403,0
47748,0.2654667794704437,0
59729,0.2654667794704437,0
31198,0.2654673755168915,0
87691,0.26546773314476013,0
4508,0.2654677629470825,0
51965,0.26546818017959595,0
34541,0.26546820998191833,0
77692,0.2654683589935303,0
44638,0.26546841859817505,0
6717,0.2654702663421631,0
15593,0.2654714286327362,0
84178,0.2654725909233093,0
970,0.26547297835350037,0
39553,0.26547324657440186,0
37630,0.2654736638069153,0
41388,0.2654738426208496,0
72427,0.26547425985336304,0
68449,0.2654746472835541,0
19589,0.2654755711555481,0
96141,0.26547572016716003,0
18304,0.2654762864112854,0
59572,0.26547783613204956,0
27060,0.26547786593437195,0
89540,0.2654784619808197,0
94327,0.2654785215854645,0
30680,0.2654787302017212,0
92409,0.2654792070388794,0
31896,0.2654806971549988,0
65565,0.265481173992157,0
3415,0.26548251509666443,0
45015,0.26548251509666443,0
18677,0.2654833197593689,0
65989,0.26548439264297485,0
45081,0.2654850482940674,0
22219,0.2654852271080017,0
32006,0.26548677682876587,0
29173,0.26548683643341064,0
60670,0.2654869556427002,0
76991,0.26548731327056885,0
81809,0.26548895239830017,0
38735,0.26548922061920166,0
35925,0.2654893100261688,0
57064,0.2654896378517151,0
73925,0.2654901146888733,0
